ensg_id	gene_symbol	pmtl	latest_gene_symbol
ENSG00000224690	RP11-363I22.5	NA	UBE2D3P3
ENSG00000224800	RP11-235D19.2	NA	RPS27AP6
ENSG00000283324	RP11-235D19.4	NA	CTXND2
ENSG00000229357	RP11-235D19.3	NA	CYCSP51
ENSG00000259357	RP11-316M1.12	NA	ENSG00000259357
ENSG00000231073	RP11-316M1.3	NA	ENSG00000231073
ENSG00000143409	FAM63A	NA	MINDY1
ENSG00000143363	PRUNE	NA	PRUNE1
ENSG00000233717	RP11-68I18.2	NA	RPS29P29
ENSG00000261168	RP11-68I18.10	NA	ENSG00000261168
ENSG00000232671	RP11-126K1.2	NA	ZNF687-AS1
ENSG00000273481	RP11-126K1.9	NA	ENSG00000273481
ENSG00000224645	RP11-126K1.8	NA	ENSG00000224645
ENSG00000237976	RP11-126K1.6	NA	RFX5-AS1
ENSG00000252840	RF00405	NA	ENSG00000252840
ENSG00000232536	RP11-74C1.4	NA	ENSG00000232536
ENSG00000223861	RP11-74C1.2	NA	ENSG00000223861
ENSG00000250734	RP11-404E16.1	NA	ENSG00000250734
ENSG00000227045	RP11-98D18.1	NA	ENSG00000227045
ENSG00000269621	RP11-98D18.15	NA	ENSG00000269621
ENSG00000236940	RP11-98D18.7	NA	ENSG00000236940
ENSG00000249602	RP11-98D18.3	NA	ENSG00000249602
ENSG00000232937	RP11-98D18.2	NA	ENSG00000232937
ENSG00000268288	RP11-98D18.16	NA	ENSG00000268288
ENSG00000203288	RP11-98D18.9	NA	TDRKH-AS1
ENSG00000269489	RP11-98D18.17	NA	ENSG00000269489
ENSG00000201134	RF00019	NA	Y_RNA
ENSG00000229021	AL591893.1	NA	ENSG00000229021
ENSG00000240667	AL450992.6	NA	NBPF18P
ENSG00000232678	AL591893.3	NA	SPTLC1P4
ENSG00000226716	AL589986.2	NA	ENSG00000226716
ENSG00000233792	HDHD1P2	NA	PUDPP2
ENSG00000237975	RP1-14N1.2	NA	FLG-AS1
ENSG00000236427	RP11-107M16.2	NA	ENSG00000236427
ENSG00000183586	RP1-91G5.1	NA	HMGN3P1
ENSG00000226947	RP1-52J10.9	NA	LCEP4
ENSG00000229713	RP1-43O17.1	NA	LCEP2
ENSG00000233819	RP1-43O17.2	NA	LCEP1
ENSG00000224308	RP1-20N18.6	NA	LINC01527
ENSG00000283227	RP1-20N18.10	NA	SPRR5
ENSG00000252920	RF00322	NA	ENSG00000252920
ENSG00000234262	RP1-20N18.4	NA	ENSG00000234262
ENSG00000229699	RP1-140J1.1	NA	ENSG00000229699
ENSG00000230779	RP1-140J1.4	NA	ENSG00000230779
ENSG00000237008	AL591704.5	NA	LAPTM4BP1
ENSG00000224784	AL591704.7	NA	S100A15A
ENSG00000203781	AL591704.9	NA	S100A7P1
ENSG00000238279	BX470102.3	NA	ENSG00000238279
ENSG00000271853	RP1-178F15.5	NA	ENSG00000271853
ENSG00000272030	RP1-178F15.4	NA	ENSG00000272030
ENSG00000235015	RP11-216N14.1	NA	GEMIN2P1
ENSG00000199565	RF00019	NA	Y_RNA
ENSG00000243613	RP11-216N14.8	NA	ENSG00000243613
ENSG00000233222	RP11-216N14.9	NA	ENSG00000233222
ENSG00000207039	RF00019	NA	Y_RNA
ENSG00000231827	RP11-216N14.5	NA	ENSG00000231827
ENSG00000223599	RP11-216N14.7	NA	ENSG00000223599
ENSG00000236327	RP11-759F5.1	NA	ENSG00000236327
ENSG00000284738	RP11-422P24.13	NA	ENSG00000284738
ENSG00000282386	RP11-422P24.12	NA	ENSG00000282386
ENSG00000273026	RP11-422P24.10	NA	ENSG00000273026
ENSG00000272654	RP11-422P24.11	NA	ENSG00000272654
ENSG00000231416	RP11-422P24.9	NA	ENSG00000231416
ENSG00000231837	RP11-422P24.1	NA	RPS7P2
ENSG00000252682	RF00273	NA	ENSG00000252682
ENSG00000278694	RP11-137P24.5	NA	ENSG00000278694
ENSG00000237920	RP11-350G8.4	NA	ENSG00000237920
ENSG00000226855	RP11-350G8.3	NA	RPSAP17
ENSG00000228013	RP11-350G8.5	NA	IL6R-AS1
ENSG00000228264	RP11-350G8.7	NA	PSMD8P1
ENSG00000273110	RP11-350G8.9	NA	ENSG00000273110
ENSG00000229780	RP11-61L14.2	NA	UBE2Q1-AS1
ENSG00000233875	RP11-61L14.6	NA	ENSG00000233875
ENSG00000270361	RP11-307C12.13	NA	ENSG00000270361
ENSG00000268154	RF00017	NA	Metazoa_SRP
ENSG00000271380	RP11-307C12.12	NA	ENSG00000271380
ENSG00000232093	RP11-307C12.11	NA	DCST1-AS1
ENSG00000251246	RP11-540D14.8	NA	ENSG00000251246
ENSG00000202027	RF00019	NA	Y_RNA
ENSG00000223452	RP11-201K10.1	NA	HMGN2P18
ENSG00000273088	RP11-201K10.3	NA	ENSG00000273088
ENSG00000231064	RP11-263K19.4	NA	THBS3-AS1
ENSG00000236263	RP11-263K19.6	NA	ENSG00000236263
ENSG00000236675	RP11-263K19.9	NA	MTX1P1
ENSG00000227773	RP11-21N7.6	NA	ASH1L-IT1
ENSG00000235919	RP11-29H23.1	NA	ASH1L-AS1
ENSG00000271267	RP11-29H23.7	NA	ENSG00000271267
ENSG00000225082	RP11-29H23.2	NA	DAP3P1
ENSG00000223503	RP11-29H23.6	NA	ENSG00000223503
ENSG00000232519	RP11-29H23.4	NA	ENSG00000232519
ENSG00000246203	RP11-29H23.5	NA	ENSG00000246203
ENSG00000227673	RP11-243J18.2	NA	ENSG00000227673
ENSG00000203761	RP11-243J18.3	NA	MSTO2P
ENSG00000234937	RP11-101O6.2	NA	ENSG00000234937
ENSG00000283442	RF00015	NA	U4
ENSG00000273002	RP11-336K24.12	NA	ARHGEF2-AS2
ENSG00000224276	RP11-336K24.5	NA	ARHGEF2-AS1
ENSG00000252236	RF00568	NA	ENSG00000252236
ENSG00000237390	RP11-139I14.2	NA	ENSG00000237390
ENSG00000206651	RF00019	NA	Y_RNA
ENSG00000260460	RP11-284F21.8	NA	ENSG00000260460
ENSG00000272971	RP11-284F21.11	NA	ENSG00000272971
ENSG00000272068	RP11-284F21.9	NA	BCAN-AS1
ENSG00000272405	RP11-284F21.10	NA	ENSG00000272405
ENSG00000229953	RP11-284F21.7	NA	ENSG00000229953
ENSG00000237588	RP11-66D17.3	NA	ENSG00000237588
ENSG00000223356	RP11-66D17.5	NA	ENSG00000223356
ENSG00000237842	RP11-110J1.2	NA	SMU1P1
ENSG00000224520	RP11-110J1.3	NA	KRT8P45
ENSG00000235700	RP11-110J1.5	NA	CYCSP52
ENSG00000229961	RP11-71G12.1	NA	ENSG00000229961
ENSG00000284592	RP11-71G12.2	NA	ENSG00000284592
ENSG00000228239	RP11-85G21.1	NA	ENSG00000228239
ENSG00000271736	RP11-85G21.3	NA	LINC02772
ENSG00000236731	RP4-801G22.2	NA	ENSG00000236731
ENSG00000233712	RP4-801G22.3	NA	ENSG00000233712
ENSG00000227217	RP11-367J7.3	NA	ENSG00000227217
ENSG00000231700	RP11-367J7.4	NA	ENSG00000231700
ENSG00000232366	RP11-367J7.5	NA	VDAC1P9
ENSG00000227425	RP11-120D12.2	NA	MRPS21P2
ENSG00000236957	RP11-451O13.1	NA	ENSG00000236957
ENSG00000183853	KIRREL	NA	KIRREL1
ENSG00000226520	RP11-444M10.3	NA	KIRREL1-IT1
ENSG00000231666	RP11-404O13.1	NA	LINC01704
ENSG00000227295	RP11-404O13.2	NA	ELL2P1
ENSG00000229914	RP11-404O13.4	NA	ENSG00000229914
ENSG00000176320	RP11-404O13.5	NA	ENSG00000176320
ENSG00000230942	RP11-101J8.2	NA	HMGN1P5
ENSG00000236257	RP11-144L1.2	NA	EI24P2
ENSG00000236656	RP11-144L1.4	NA	ENSG00000236656
ENSG00000231434	RP11-144L1.8	NA	HSP90AA3P
ENSG00000229849	RP11-393K10.1	NA	PYHIN5P
ENSG00000233473	RP11-520H16.4	NA	RAD1P2
ENSG00000225670	CTA-134P22.2	NA	CADM3-AS1
ENSG00000215846	RP11-550P17.1	NA	MPTX1
ENSG00000228560	RP11-550P17.5	NA	ENSG00000228560
ENSG00000249730	OR10J4P	NA	OR10J4
ENSG00000224943	RP11-180D21.3	NA	LINC02819
ENSG00000231100	RP11-740C1.2	NA	ENSG00000231100
ENSG00000276632	RP11-419N10.6	NA	ENSG00000276632
ENSG00000223603	RP11-419N10.3	NA	CRPP1
ENSG00000235226	RP11-419N10.5	NA	ENSG00000235226
ENSG00000256029	RP11-190A12.7	NA	ENSG00000256029
ENSG00000188004	RP11-190A12.4	NA	SNHG28
ENSG00000212161	RF00570	NA	ENSG00000212161
ENSG00000272668	RP11-190A12.10	NA	ENSG00000272668
ENSG00000279430	RP11-190A12.9	NA	ENSG00000279430
ENSG00000224259	RP11-48O20.4	NA	LINC01133
ENSG00000273933	RP11-48O20.5	NA	ENSG00000273933
ENSG00000237409	RP11-226L15.1	NA	ENSG00000237409
ENSG00000225279	RP11-536C5.2	NA	ENSG00000225279
ENSG00000227741	RP11-536C5.7	NA	ENSG00000227741
ENSG00000258465	RP11-574F21.3	NA	ENSG00000258465
ENSG00000228606	RP11-574F21.2	NA	ENSG00000228606
ENSG00000224261	RP11-179G5.1	NA	RPSAP18
ENSG00000235082	RP11-179G5.4	NA	SUMO1P3
ENSG00000202078	RF00019	NA	Y_RNA
ENSG00000234425	RP11-528G1.2	NA	ENSG00000234425
ENSG00000235101	RP11-404F10.1	NA	SETP9
ENSG00000228863	RP11-404F10.2	NA	ENSG00000228863
ENSG00000275801	RP11-404F10.6	NA	ENSG00000275801
ENSG00000274562	RP11-404F10.5	NA	ENSG00000274562
ENSG00000226003	RP11-312J18.3	NA	PPIAP37
ENSG00000213080	RP11-312J18.5	NA	ENSG00000213080
ENSG00000232188	RP11-312J18.6	NA	ENSG00000232188
ENSG00000198358	RP11-544M22.1	NA	ENSG00000198358
ENSG00000233691	RP11-312J18.7	NA	ENSG00000233691
ENSG00000270149	RP11-544M22.13	NA	ENSG00000270149
ENSG00000232879	RP11-544M22.3	NA	GLRX5P2
ENSG00000228917	RP11-544M22.8	NA	NECTIN4-AS1
ENSG00000238934	RF01225	NA	ENSG00000238934
ENSG00000224985	RP11-297K8.2	NA	ENSG00000224985
ENSG00000236484	RP11-122G18.6	NA	RRM2P2
ENSG00000283696	RP11-122G18.12	NA	ENSG00000283696
ENSG00000283360	RP11-122G18.10	NA	ENSG00000283360
ENSG00000215840	RP11-122G18.7	NA	ENSG00000215840
ENSG00000277882	RP11-122G18.9	NA	ENSG00000277882
ENSG00000283317	RP11-122G18.11	NA	ENSG00000283317
ENSG00000273112	RP11-25K21.6	NA	ENSG00000273112
ENSG00000224203	RP11-5K23.3	NA	RPS23P10
ENSG00000224515	RP11-5K23.5	NA	ENSG00000224515
ENSG00000225217	RP11-25K21.4	NA	HSPA7
ENSG00000231586	RP11-25K21.5	NA	RPS23P9
ENSG00000234211	RP11-25K21.1	NA	ENSG00000234211
ENSG00000199595	RF00019	NA	Y_RNA
ENSG00000226889	RP11-474I16.8	NA	ENSG00000226889
ENSG00000229808	RP11-456P18.2	NA	ENSG00000229808
ENSG00000227818	RP11-227F8.2	NA	ENSG00000227818
ENSG00000227094	RP11-565P22.2	NA	ENSG00000227094
ENSG00000254706	RP11-565P22.6	NA	ENSG00000254706
ENSG00000227243	RP11-130F5.1	NA	SLAMF6P1
ENSG00000227941	RP11-359K18.1	NA	UQCRBP2
ENSG00000259788	RP11-359K18.3	NA	UAP1-DT
ENSG00000272574	RP11-359K18.4	NA	ENSG00000272574
ENSG00000230739	RP11-331H2.4	NA	ENSG00000230739
ENSG00000227667	RP11-331H2.3	NA	ENSG00000227667
ENSG00000232892	RP11-267N12.1	NA	RGS5-AS1
ENSG00000225755	RP11-267N12.2	NA	ENSG00000225755
ENSG00000232995	RP11-267N12.3	NA	RGS5
ENSG00000237756	RP11-77M5.1	NA	ENSG00000237756
ENSG00000225122	RP11-408E1.1	NA	ENSG00000225122
ENSG00000228289	RP4-640E24.1	NA	ENSG00000228289
ENSG00000212538	RF00012	NA	U3
ENSG00000225719	RP11-541J2.1	NA	NMNAT1P2
ENSG00000213070	RP11-541J2.2	NA	HMGB3P6
ENSG00000269887	RP11-477H21.2	NA	ENSG00000269887
ENSG00000276359	RF00017	NA	Metazoa_SRP
ENSG00000233693	RP11-506O24.1	NA	PBX1-AS1
ENSG00000271917	RP11-506O24.2	NA	ENSG00000271917
ENSG00000201987	RF00019	NA	Y_RNA
ENSG00000225487	RP11-403P14.1	NA	RPL35AP7
ENSG00000224702	RP11-38C18.2	NA	LMX1A-AS2
ENSG00000238022	RP11-38C18.3	NA	LMX1A-AS1
ENSG00000237463	RP11-280O1.2	NA	LRRC52-AS1
ENSG00000230748	RP11-541H12.1	NA	PRELID1P7
ENSG00000237783	RP11-306I1.1	NA	ENSG00000237783
ENSG00000236206	RP11-306I1.2	NA	ENSG00000236206
ENSG00000206990	RF00019	NA	Y_RNA
ENSG00000230175	RP11-466F5.3	NA	ENSG00000230175
ENSG00000225272	RP11-466F5.4	NA	ENSG00000225272
ENSG00000215838	RP11-466F5.6	NA	ENSG00000215838
ENSG00000273365	RP11-466F5.10	NA	ENSG00000273365
ENSG00000224358	RP11-466F5.8	NA	TMCO1-AS1
ENSG00000230659	RP11-466F5.9	NA	ENSG00000230659
ENSG00000236364	RP11-525G13.2	NA	ENSG00000236364
ENSG00000271527	RP11-7G12.2	NA	ENSG00000271527
ENSG00000226292	RP11-7G12.1	NA	RPS3AP10
ENSG00000203307	RP11-375H19.2	NA	FAM78B-AS1
ENSG00000230898	RP11-9L18.3	NA	ENSG00000230898
ENSG00000215835	RP11-9L18.2	NA	ENSG00000215835
ENSG00000229588	RP11-479J7.2	NA	ENSG00000229588
ENSG00000225325	RP11-479J7.1	NA	ENSG00000225325
ENSG00000234142	RP11-276E17.2	NA	LINC01675
ENSG00000232341	RP11-54B9.2	NA	RPL4P2
ENSG00000232223	RP1-9E21.2	NA	CNN2P10
ENSG00000225171	RP1-9E21.5	NA	DUTP6
ENSG00000227907	RP11-102C16.3	NA	ENSG00000227907
ENSG00000213068	RP11-277B15.1	NA	ENSG00000213068
ENSG00000231605	RP11-277B15.2	NA	LINC01363
ENSG00000272205	RP11-277B15.3	NA	POU2F1-DT
ENSG00000272033	RP11-52A20.2	NA	ENSG00000272033
ENSG00000233411	RP11-104L21.2	NA	ENSG00000233411
ENSG00000273160	RP11-104L21.3	NA	ENSG00000273160
ENSG00000227776	RP3-455J7.1	NA	AKR1D1P1
ENSG00000231029	RP3-455J7.3	NA	ENSG00000231029
ENSG00000241666	RP3-455J7.4	NA	ENSG00000241666
ENSG00000250762	RP1-313L4.4	NA	ENSG00000250762
ENSG00000232194	RP1-313L4.3	NA	ENSG00000232194
ENSG00000224837	RP4-702J19.1	NA	GCSHP5
ENSG00000237049	RP1-69E11.2	NA	RPL34P1
ENSG00000237131	RP1-69E11.3	NA	ENSG00000237131
ENSG00000227722	RP5-1059H15.1	NA	ENSG00000227722
ENSG00000228697	RP5-968D22.3	NA	ENSG00000228697
ENSG00000283255	RP5-968D22.1	NA	ENSG00000283255
ENSG00000215833	RP5-968D22.2	NA	QRSL1P1
ENSG00000227777	RP4-738P11.3	NA	ENSG00000227777
ENSG00000229757	RP4-738P11.4	NA	ENSG00000229757
ENSG00000235736	RP1-10C16.1	NA	ENSG00000235736
ENSG00000225826	RP1-10C16.2	NA	LINC00626
ENSG00000229612	RP11-375F2.1	NA	SUMO1P2
ENSG00000203601	RP11-375F2.2	NA	LINC00970
ENSG00000213063	RP11-375F2.3	NA	RPL29P7
ENSG00000237707	RP5-1018K9.1	NA	ENSG00000237707
ENSG00000235575	RP4-800F24.1	NA	ENSG00000235575
ENSG00000234604	RP1-206D15.5	NA	ENSG00000234604
ENSG00000213062	RP1-206D15.6	NA	ENSG00000213062
ENSG00000230704	RP1-117P20.3	NA	ENSG00000230704
ENSG00000235378	RP1-190I16.2	NA	MRPS10P1
ENSG00000232959	RP11-332H17.1	NA	ENSG00000232959
ENSG00000224896	RP11-212E1.1	NA	SIGLEC30P
ENSG00000233985	RP11-297H3.3	NA	LINC01681
ENSG00000238051	RP11-297H3.2	NA	ISCUP1
ENSG00000224286	RP11-297H3.4	NA	LINC01142
ENSG00000226967	RP11-576I22.1	NA	HAUS4P1
ENSG00000231407	RP11-576I22.2	NA	GORAB-AS1
ENSG00000225545	RP11-545I10.2	NA	ENSG00000225545
ENSG00000235303	RP1-79C4.1	NA	ENSG00000235303
ENSG00000271811	RP1-79C4.4	NA	ENSG00000271811
ENSG00000226552	RP5-1092L12.2	NA	ENSG00000226552
ENSG00000225243	RP1-127D3.4	NA	ENSG00000225243
ENSG00000231424	RP1-45C12.1	NA	ENSG00000231424
ENSG00000206692	RF00019	NA	Y_RNA
ENSG00000230547	HMGB1L11	NA	HMGB1P11
ENSG00000268062	TOP1P1	NA	SRP14P4
ENSG00000239428	RP1-81F6.2	NA	GM2AP2
ENSG00000234333	RP1-81F6.1	NA	CYCSP53
ENSG00000283683	RP3-454G6.2	NA	MYOCOS
ENSG00000233328	RP4-560B9.2	NA	PFN1P1
ENSG00000230364	RP4-560B9.1	NA	RPL4P3
ENSG00000232261	RP4-560B9.5	NA	ENSG00000232261
ENSG00000271459	RP4-560B9.6	NA	ENSG00000271459
ENSG00000236741	RP4-560B9.4	NA	ENSG00000236741
ENSG00000253060	RF00601	NA	ENSG00000253060
ENSG00000213060	RP4-612B18.3	NA	ENSG00000213060
ENSG00000224600	RP4-612B18.1	NA	ENSG00000224600
ENSG00000233540	RP4-612B18.4	NA	DNM3-IT1
ENSG00000229785	RP3-332O11.1	NA	SLC25A38P1
ENSG00000279061	RP3-332O11.2	NA	ENSG00000279061
ENSG00000224228	RP1-15D23.2	NA	ENSG00000224228
ENSG00000227177	RP3-471M13.1	NA	AIMP1P2
ENSG00000224000	RP3-471M13.2	NA	ENSG00000224000
ENSG00000230849	GOT2L2	NA	GOT2P2
ENSG00000226375	RP3-395P12.2	NA	ENSG00000226375
ENSG00000232751	RP11-296O14.1	NA	ENSG00000232751
ENSG00000231615	RP11-296O14.2	NA	ENSG00000231615
ENSG00000203739	RP11-296O14.3	NA	PRDX6-AS1
ENSG00000238272	RP3-436N22.3	NA	ENSG00000238272
ENSG00000225591	RP11-360D2.2	NA	ENSG00000225591
ENSG00000252357	RF00019	NA	Y_RNA
ENSG00000236535	RP11-160H22.1	NA	RC3H1-IT1
ENSG00000224977	RP11-160H22.3	NA	LINC02776
ENSG00000225713	RP11-160H22.4	NA	RPL30P1
ENSG00000227373	RP11-160H22.5	NA	RABGAP1L-DT
ENSG00000237317	RP4-809F4.1	NA	ENSG00000237317
ENSG00000223828	RP11-64I24.1	NA	BANF1P4
ENSG00000231378	RP11-64I24.2	NA	NDUFAF4P4
ENSG00000237249	RP1-102G20.2	NA	ENSG00000237249
ENSG00000223525	RP1-102G20.3	NA	RABGAP1L-IT1
ENSG00000235869	RP1-102G20.4	NA	ENSG00000235869
ENSG00000229531	RP1-102G20.5	NA	RABGAP1L-AS1
ENSG00000206659	RF00019	NA	Y_RNA
ENSG00000181101	RP1-262D12.1	NA	ENTR1P2
ENSG00000230687	RP5-1114G22.2	NA	ENSG00000230687
ENSG00000233946	RP5-1114G22.1	NA	RPS29P4
ENSG00000260990	RP3-518E13.2	NA	ENSG00000260990
ENSG00000235628	RP5-1045J21.1	NA	TNR-IT1
ENSG00000224718	RP11-222A5.1	NA	LINC01657
ENSG00000227740	RP11-318C24.2	NA	LINC02803
ENSG00000230777	RP11-318C24.1	NA	RPS29P5
ENSG00000228686	RP11-492I21.1	NA	ENSG00000228686
ENSG00000236021	RP11-195C7.1	NA	ENSG00000236021
ENSG00000273629	RF00066	NA	U7
ENSG00000232463	RP11-195C7.2	NA	ENSG00000232463
ENSG00000227815	RP11-195C7.3	NA	ENSG00000227815
ENSG00000231020	RP11-357J22.1	NA	ENSG00000231020
ENSG00000225904	RP11-357J22.2	NA	MORF4L1P7
ENSG00000237514	RP4-652L8.2	NA	PTP4A1P7
ENSG00000224968	RP1-35C21.1	NA	LINC01645
ENSG00000227579	RP1-35C21.2	NA	ENSG00000227579
ENSG00000236720	RP11-63B19.1	NA	LINC01741
ENSG00000254154	RP4-798P15.3	NA	CRYZL2P-SEC16B
ENSG00000242193	RP11-568K15.1	NA	CRYZL2P
ENSG00000276563	RP11-568K15.2	NA	ENSG00000276563
ENSG00000224687	RP11-21M7.1	NA	RASAL2-AS1
ENSG00000270575	RP11-21M7.2	NA	ENSG00000270575
ENSG00000213058	RP4-765C7.2	NA	ENSG00000213058
ENSG00000188585	RP4-593C16.2	NA	CLEC20A
ENSG00000264809	RF00017	NA	Metazoa_SRP
ENSG00000273384	RP5-1098D14.1	NA	ENSG00000273384
ENSG00000273062	RP11-428K3.1	NA	RALGPS2-AS1
ENSG00000228196	RP11-18E13.1	NA	PTPN2P1
ENSG00000201791	RF00092	NA	SNORA63
ENSG00000232750	RP11-177A2.5	NA	ENSG00000232750
ENSG00000234041	RP11-345I18.1	NA	ENSG00000234041
ENSG00000231905	RP11-345I18.2	NA	SETP10
ENSG00000212338	RF00272	NA	ENSG00000212338
ENSG00000201619	RF00272	NA	ENSG00000201619
ENSG00000231564	RP11-345I18.3	NA	EIF4A1P11
ENSG00000225711	RP11-345I18.4	NA	ENSG00000225711
ENSG00000223794	RP11-345I18.5	NA	COX5BP8
ENSG00000228191	RP11-345I18.6	NA	ENSG00000228191
ENSG00000224620	RP11-215I23.3	NA	MEF2AP1
ENSG00000236539	RP11-215I23.4	NA	HNRNPA1P54
ENSG00000261250	RP11-545A16.1	NA	ENSG00000261250
ENSG00000227141	RP11-545A16.3	NA	ENSG00000227141
ENSG00000261060	RP11-545A16.4	NA	ENSG00000261060
ENSG00000243062	RP11-12M5.1	NA	ENSG00000243062
ENSG00000229407	RP11-12M5.3	NA	ENSG00000229407
ENSG00000231966	RP11-12M5.4	NA	LINC02818
ENSG00000272906	RP11-533E19.7	NA	ENSG00000272906
ENSG00000261831	RP11-533E19.2	NA	ENSG00000261831
ENSG00000260360	RP11-533E19.5	NA	ENSG00000260360
ENSG00000235145	RP11-533E19.3	NA	RPSAP16
ENSG00000223450	RP11-52I18.1	NA	ENSG00000223450
ENSG00000261817	RP11-502H18.2	NA	ENSG00000261817
ENSG00000235060	RP11-254N18.1	NA	VDAC1P4
ENSG00000206905	RF00019	NA	Y_RNA
ENSG00000236719	RP11-522D2.1	NA	OVAAL
ENSG00000283575	RF00026	NA	U6
ENSG00000225857	RP11-46A10.2	NA	LINC02816
ENSG00000243155	RP11-46A10.5	NA	ENSG00000243155
ENSG00000232586	RP11-46A10.4	NA	KIAA1614-AS1
ENSG00000251520	RP11-46A10.6	NA	ENSG00000251520
ENSG00000270711	RP11-46A10.8	NA	ENSG00000270711
ENSG00000237292	RP11-540K16.1	NA	LINC01732
ENSG00000225359	RP11-540K16.2	NA	ENSG00000225359
ENSG00000179452	RP11-380B22.1	NA	LINC01699
ENSG00000273573	RF00017	NA	Metazoa_SRP
ENSG00000272880	RP11-33M22.2	NA	ENSG00000272880
ENSG00000224810	RP11-538D16.2	NA	ENSG00000224810
ENSG00000225982	RP11-538D16.3	NA	ENSG00000225982
ENSG00000232309	GS1-122H1.1	NA	ENSG00000232309
ENSG00000228918	GS1-122H1.2	NA	LINC01344
ENSG00000232096	GS1-122H1.3	NA	YPEL5P1
ENSG00000228664	RP11-416K24.1	NA	ENSG00000228664
ENSG00000231684	RP11-416K24.2	NA	EIF1P3
ENSG00000203729	C1orf120	NA	LINC00272
ENSG00000270443	RP1-223H12.5	NA	ENSG00000270443
ENSG00000233537	RP1-223H12.4	NA	TEDDM2P
ENSG00000276839	RF00017	NA	Metazoa_SRP
ENSG00000261504	RP11-317P15.4	NA	LINC01686
ENSG00000227181	RP11-317P15.3	NA	LINC01688
ENSG00000271269	RP11-317P15.6	NA	ENSG00000271269
ENSG00000224040	RP11-505O17.3	NA	HMGN1P4
ENSG00000226570	RP11-505O17.1	NA	ENSG00000226570
ENSG00000176855	RP11-505O17.2	NA	KRT18P28
ENSG00000224468	RP11-181K3.4	NA	LAMC1-AS1
ENSG00000233562	RP11-548N1.1	NA	RPS3AP8
ENSG00000232860	RP11-74N20.1	NA	SMG7-AS1
ENSG00000270994	RP11-293B7.1	NA	ENSG00000270994
ENSG00000227554	RP11-444D13.1	NA	ENSG00000227554
ENSG00000199840	RF00019	NA	Y_RNA
ENSG00000207080	RF00019	NA	Y_RNA
ENSG00000231791	RP11-382D12.1	NA	ENSG00000231791
ENSG00000271387	RP11-382D12.2	NA	C1orf21-DT
ENSG00000230470	GS1-115G20.1	NA	ENSG00000230470
ENSG00000232036	GS1-115G20.2	NA	ENSG00000232036
ENSG00000260976	GS1-120K12.4	NA	LINC01633
ENSG00000232792	FTHL25	NA	FTH1P25
ENSG00000231084	CTA-253N17.1	NA	RPL22P24
ENSG00000213051	RP4-635A23.2	NA	RPL5P5
ENSG00000201421	RF00019	NA	Y_RNA
ENSG00000206640	RF00019	NA	Y_RNA
ENSG00000233583	RP4-635A23.3	NA	ENSG00000233583
ENSG00000252612	RF00019	NA	Y_RNA
ENSG00000238061	RP4-635A23.4	NA	ENSG00000238061
ENSG00000279838	RP4-635A23.6	NA	ENSG00000279838
ENSG00000273004	GS1-279B7.2	NA	ENSG00000273004
ENSG00000270920	CTA-277P6.1	NA	MCRIP2P2
ENSG00000279401	GS1-204I12.3	NA	ENSG00000279401
ENSG00000228309	GS1-204I12.1	NA	LINC01350
ENSG00000207108	RF00019	NA	Y_RNA
ENSG00000201596	RF00019	NA	Y_RNA
ENSG00000261729	GS1-204I12.4	NA	ENSG00000261729
ENSG00000224691	GS1-174L6.4	NA	ENSG00000224691
ENSG00000229739	RP11-295K2.3	NA	PDC-AS1
ENSG00000273198	GS1-304P7.3	NA	ENSG00000273198
ENSG00000228238	GS1-304P7.2	NA	ENSG00000228238
ENSG00000233196	GS1-304P7.1	NA	ENSG00000233196
ENSG00000273129	RP5-973M2.2	NA	PACERR
ENSG00000230426	RP11-108M21.1	NA	LINC01036
ENSG00000271558	RP11-445P19.2	NA	ENSG00000271558
ENSG00000225462	RP11-393M18.2	NA	FDPSP1
ENSG00000274702	RP11-393M18.5	NA	ENSG00000274702
ENSG00000236401	RP11-393M18.4	NA	SLC4A1APP2
ENSG00000223847	RP5-925F19.1	NA	ENSG00000223847
ENSG00000150732	RP11-134C1.1	NA	ENSG00000150732
ENSG00000261182	RP11-201A3.1	NA	ENSG00000261182
ENSG00000224278	RP11-405P11.1	NA	ENSG00000224278
ENSG00000225006	RP11-669M2.1	NA	ENSG00000225006
ENSG00000235083	RP11-669M2.2	NA	ENSG00000235083
ENSG00000231022	RP11-720G6.1	NA	RPS3AP9
ENSG00000237283	RP11-316I3.1	NA	ENSG00000237283
ENSG00000238054	RP11-316I3.2	NA	ENSG00000238054
ENSG00000226486	RP11-373J16.1	NA	LINC01035
ENSG00000271036	RP11-373J16.3	NA	CLPTM1LP1
ENSG00000226196	RP11-373J16.2	NA	GAPDHP75
ENSG00000232212	RP11-398M15.1	NA	LINC01701
ENSG00000238270	RP11-445J9.1	NA	ENSG00000238270
ENSG00000230987	RP11-113I24.1	NA	ENSG00000230987
ENSG00000225811	RP11-547I7.1	NA	ENSG00000225811
ENSG00000237457	RP11-547I7.2	NA	LINC01351
ENSG00000241505	RP11-161I10.1	NA	ENSG00000241505
ENSG00000231175	RP11-463J7.2	NA	LINC01720
ENSG00000236025	RP11-463J7.1	NA	ENSG00000236025
ENSG00000238108	RP11-463J7.3	NA	ENSG00000238108
ENSG00000228020	RP11-309H21.1	NA	HNRNPA1P46
ENSG00000261642	RP11-309H21.3	NA	ENSG00000261642
